"ADM3_PT","ADM3_PCODE","T_TL","log_population","district_area","Water","Trees","Flooded.vegetation","Crops","Built.Area","Bare.ground","Snow.Ice","Clouds","Rangeland","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B6","SR_B7","ST_B10","ST_ATRAN","ST_DRAD","ST_TRAD","ST_URAD","ST_EMIS","ST_EMSD","NDVI","NDWI","NDBI","osm_traffic","osm_transport","osm_places","osm_pofw","osm_pois","osm_railways","osm_roads","building_count","building_area","DNB","ADM3_REF","ADM3ALT1_PT","ADM3ALT2_PT","ADM2_PT","ADM2_PCODE","ADM1_PT","ADM1_PCODE","ADM0_EN","ADM0_PT","ADM0_PCODE","DATE","VALIDON","VALIDTO","AREA_SQKM","predicted_density","weight","predicted_population"
"Iuluti","MZ071302",109756.984,11.6060330754441,1389.34737065418,0.000749257828602019,0.055600134649233,1.26921145443594e-06,0.000151600257057627,0.00243413603436573,0.000214990318031955,0,0,0.940848611701255,775.102833176203,1186.76405649431,2420.4517677134,3115.28972792322,1132.42542545991,2919.51178052554,2545.47053025358,2934.40452055645,-249.394417276468,-725.291955077912,719.592829378223,-1020.3880132387,1898.38165212373,64.4751066873451,3.02593659942363,1.86683441687963,1.3758098558112,0,0,0.00359881200742886,0,0.00287904960594309,0,0.422317634823471,23.4361835547782,0.00108076618481715,0.250651080201243,"",NA,NA,"Mogovolas","MZ0713","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1390.45202636719,68.1274474136025,0.19290644850198,86519.6995918288
"Jangamo","MZ030702",55756.78,10.9287722311555,666.074669552277,0.0107957706294773,0.146884951566343,0.00801363513147598,0.00147101931012756,0.0114175001970847,0.00423929554403796,0,0,0.817177827621454,3870.32672961903,4229.78168554666,5329.94320577197,6008.0344649906,6947.16479123465,7449.87638372379,4565.92648854918,8701.58137962912,3000.95784821007,807.494199814188,-651.62320253637,1639.42683786489,2949.74881320401,0,3.34455445544554,1.8776654270311,1.70721086690042,0.00150133317736311,0.00150133317736311,0.00450399953208932,0.00150133317736311,0.0225199976604466,0,0.701323931961366,27.1365971808381,0.00111775295238362,5.22379269729093,"",NA,NA,"Jangamo","MZ0307","Inhambane","MZ03","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,665.635498046875,79.4016406600435,0.426267362015449,50074.0532833168
"Kambulatsisi","MZ101201",7981.747,8.98503786679735,1857.70605686252,6.72384023683372e-05,0.137104790593965,0,0.000130183850076286,0.00265293865625368,2.68309666274291e-07,0,0,0.860044580187671,579.270748363269,862.906178027317,1765.60851560558,312.17570626205,1994.51313964076,2024.81417558706,169.427335724811,6717.98172253892,660.587467097377,-824.607925687898,-316.594191219026,594.746297107959,-5433.87296266694,0,2.44444444444444,2.00087802864157,1.77509293680297,0.00699787781386454,0.00107659658674839,0.0123808607476065,0,0.00430638634699356,0.0505384079456743,0.296350852445797,4.49909713602152,0.00014547121736601,0.148344590853726,"",NA,NA,"Moatize","MZ1012","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1858.4287109375,23.9705104579555,0.231150626030153,78255.5821412563
"Katapua","MZ010303",25857.332,10.1603881490855,1673.99286928409,1.77467937163573e-07,0.431142499536513,0,0.000207578330502325,0.00277772815248424,0,0,0,0.565872016512563,1696.91993127,2003.93626512538,477.912208550511,1338.27747883226,204.767742798882,965.85719875267,1184.69496682278,53010.5456730769,-51.6488885978069,-1058.68169973727,418.9278552187,356.39914332434,9492.16225961538,0,0,2.02085548104013,1.69849965452571,0,0,0.00298687054870093,0,0.00119474821948037,0,0.243135979925362,11.5245413251077,0.000521324697515898,0.199950316730841,"",NA,NA,"Chiure","MZ0103","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1675.22131347656,32.2716990912641,0.086240674526381,24868.7058691253
"Kazula","MZ100501",22786.93,10.0339862888034,3010.40733994523,0.00340283182939893,0.588496901588495,5.60662765974994e-06,0.000678467140174623,0.00064293676721458,0.000232740241224503,0,0,0.406540515805833,970.092647159087,1184.67653150816,819.98086160015,941.44383390839,403.437259530719,207.931602594619,424.505299963052,2135.95548438692,365.118346283349,3.12512447204864,-154.551135332762,129.253894762047,-451.511073067731,36.3243185958609,2.00127118644068,1.96585015760893,1.62387590548439,0,0,0.000332180959942183,0,0,0,0.0817480632770638,1.94159771086206,7.33217041332406e-05,0.545801944939049,"",NA,NA,"Chiuta","MZ1005","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3012.3466796875,8.02351146332368,0.228867816436719,28923.1703021903
"Kuekue","MZ010203",31935.86,10.3715161076063,2468.57652753108,0.00124377142808612,0.589957600321962,1.19381545904488e-05,0.00558841841965914,0.00104855455788727,0.000401410432873479,0,4.0060921444459e-08,0.40174826662402,1803.06775553606,1378.37251521461,1463.53852319709,677.188524880599,1550.91726334305,1994.28440913129,1168.39220734211,1746.89778315903,-427.443685164326,503.669201152405,-268.345922352277,-288.879766196054,-483.598823941536,79.9618218035241,2.98591549295775,2.03532740479836,1.64562482953731,0.000810183511709997,0,0,0,0.000810183511709997,0,0.310706568889622,7.74373400492415,0.000310696341934905,0.202281144781145,"",NA,NA,"Balama","MZ0102","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2470.26147460938,22.1596488955686,0.111252616599743,18430.1084659135
"Lago Niassa","MZ080701",4423.4233,8.39489522126502,6933.02522036635,0.997100870314104,0.00066843519893693,0.000177063607203379,7.0286104609248e-06,0.000401075463465139,1.88338072146822e-05,0,0,0.00162669299861465,4268.33092889855,4447.59015677321,4541.12977433897,4147.84101904943,4135.54441374206,4221.52455306986,4166.12890067049,394.316117416916,249.355824104811,218.428133308938,-95.2951132253958,100.299982036984,-175.303765639938,26.1590349853528,3.93673038511763,2.10033064315426,3.69509070868956,0,0.000288474358080341,0.000144237179040171,0.000144237179040171,0.000576948716160683,0,0.00239733971714012,0.243905069756929,1.34504697640596e-05,0.112057015429122,"",NA,NA,"Lago Niassa","MZ0807","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,6932.97900390625,7.83300821262066,1,NA
"Lalaua","MZ070501",96964.89,11.4821145461578,2869.38043282646,0.00313182916997986,0.233181991777776,5.50251692891779e-05,0.0191528488533868,0.00562631496750594,0.000301624538214757,0,0,0.738550365523848,1783.07951218065,1123.65950210197,1012.1927758935,748.348247217931,1550.54781092318,675.503375477741,659.198939466711,1201.74187786878,310.390212392101,496.396053334037,-241.123320066974,271.662597326295,-91.585877072169,80.0218470397716,2.99408284023669,2.00672493241455,1.65964076888064,0,0,0.000348507290479763,0,0.000697014580959526,0,0.206436657821115,11.2442392200391,0.000440310630537855,0.253429498737829,"",NA,NA,"Lalaua","MZ0705","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2871.22265625,38.1933797606621,0.658806793251252,82775.7795380535
"Larde","MZ070601",99140.97,11.5043081422668,734.371582192815,0.0261232035795553,0.137492523457481,0.0249564802351379,0.0035579868062944,0.00811799432930903,0.00725402311796153,0,1.09346142869483e-06,0.792496695012832,2839.24467700732,3186.32135406282,4219.06209611697,4702.14298312406,1857.31562258707,5103.06605850307,2168.24376502957,4288.06315536371,1407.42409148231,1166.6141299731,-912.527704480276,-347.655579518552,-1594.39574000112,63.1799689834677,3.07291778039132,1.91532409675039,1.66845916728707,0,0.00136170846509886,0.00272341693019772,0,0.0068085423254943,0,0.411227299067152,20.6516705816893,0.000908683631657887,1.20787448194198,"",NA,NA,"Larde","MZ0706","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,734.887023925781,71.4191951122375,0.705273596919601,82757.5091361429
"Lioma","MZ110602",155002.34,11.9512019440563,2913.20839434449,0.000308309107719812,0.175890430366897,1.28307371518485e-06,0.0522710387876223,0.00530253848368577,6.55042896699634e-06,0,0,0.766219849751393,659.031668590633,977.384186778668,985.836777299663,903.793939497184,1257.88900403124,1832.2390253062,1570.12010371999,2419.02256525392,19.6015782221867,-477.039927442216,276.20856009178,-50.9077090892589,280.64074544044,62.3920368266088,3,2.0249698423995,1.70087201427729,0,0,0.00308937733993627,0,0.00171632074440904,0,0.288069453038254,24.6679915310934,0.0008176847113047,0.288385910312633,"",NA,NA,"Gurue","MZ1106","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2911.74462890625,66.0332948381258,0.304878837321194,152322.95494474
"Lionde","MZ020502",59217.41,10.9889877522577,927.531007821666,0.0027071857066927,0.126754030961972,0.00210208279694674,0.211501276684776,0.0379694855705365,0.00036432393682071,0,0,0.618601614342255,4392.542262557,4877.20371521378,1942.71460199226,2335.26399035192,4084.87409683403,4202.83820437188,1284.71135766885,6191.4232719609,1483.39045118337,1748.75172275677,-697.311278249028,108.458720593864,1478.88798944379,0.123316408976602,2.97338403041825,1.88770206922399,1.33703777034975,0.00754691750569041,0.00107813107224149,0.00215626214448297,0,0.00539065536120743,0.0368344885993173,0.558656093382584,27.6680777069333,0.00114859007161606,0.567807782266638,"",NA,NA,"Chokwe","MZ0205","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,928.268798828125,93.3263536922113,0.0499297174409704,12861.895212794
"Lione","MZ080102",12217.269,9.41068756966403,874.971116171359,0.000151490071286382,0.464373452689696,0,0.00482798177862024,0.00257691630977432,0,0,0,0.528070159150623,4058.88112420783,2255.48606577747,1004.05933863727,1492.06953166013,4467.18969414069,2403.80756386508,3508.72026316086,6862.4566376298,-580.280989222852,884.475293444086,1411.23716593388,1810.08942755949,-757.993929002699,4.00777342427321,3,2.00357724230792,1.91835621051581,0.00114289486991952,0,0,0,0.00228578973983903,0,0.122523520573231,11.6026687194229,0.000362157593597571,1.33119353304803,"",NA,NA,"Chimbonila","MZ0801","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,874.467041015625,26.0365314486022,0.292602196581391,26770.7601696247
"Liúpo","MZ070701",74754.45,11.2219773982941,1362.36365694014,6.6228426450021e-06,0.559609615100542,0,0,0.00282017916805002,0,0,0,0.437563582888763,2264.4880536815,2463.4451369335,426.961509726133,335.387347920603,2150.84574971793,232.89034335119,2480.33550079907,2141.61918986825,804.184793317995,1304.44351653529,757.730626229502,-27.927096381022,1088.71525390117,44.9537304854702,0,1.98847157930959,1.78249734011291,0,0,0.000734018406103106,0,0,0,0.180899408321563,13.0075401745531,0.000576326557964324,0.211573864493738,"Liupo",NA,NA,"Liúpo","MZ0707","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1363.10668945313,32.6005577305856,0.417152082380596,45140.861138569
"Luabo","MZ110901",62890.14,11.0491605742615,1121.22269594378,0.0430615978142333,0.288656982233361,0.0308301770267788,0.0028721234791897,0.00415614416423525,0.00152813918805546,0,0,0.628894836094147,8981.82646808249,9229.51735729756,10025.4532759205,10057.5204674461,14898.247754637,15536.2886279421,13222.8487215545,5470.15970020915,221.758855117223,1395.60843295738,1283.82831229084,-81.9567420466009,165.782492403455,96.7910056222226,2.86061739943873,1.94418574708697,1.66863062004114,0.00178376696015461,0.00267565044023192,0.00535130088046384,0.00178376696015461,0.00713506784061846,0,0.256597943782901,7.00306908556702,0.000340299638599737,0.227211503458318,"",NA,NA,"Luabo","MZ1109","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1119.50500488281,47.129655731971,1,68323
"Luenha","MZ100302",90215.69,11.4099697221936,2245.60964451604,0.00733791275591974,0.359707873455486,2.39095515937567e-05,0.0267528255090292,0.00655144017355123,0.00178527625724875,0,0,0.597840762297171,1026.6932671806,1380.65996866449,1531.13892233109,1277.43091224923,2539.95469794162,1889.39050420645,2046.08044301139,1924.26287541857,-582.598786626281,164.647857126534,45.7875713587872,449.001971834109,-169.949523291884,71.7488603057149,2.63574332171893,1.93481527935887,1.49764452808344,0.000890626741332432,0,0.00178125348266486,0,0.00222656685333108,0,0.693887603114832,7.03862313675021,0.000279301993751088,0.838008389567755,"",NA,NA,"Changara","MZ1003","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2247.3818359375,30.6936843071185,0.560920193625032,87888.3414583318
"Lugela","MZ111001",45369.78,10.7226235644873,952.915078619386,0.00293666489614587,0.492168084349975,6.54445287951704e-06,0.00249301432432957,0.00262210893516263,5.75278519247869e-05,0,0,0.499716055189582,4329.89984694272,4584.72358782757,5308.37883274498,5761.3991105156,5689.8460326213,7365.43883841377,4871.87036512149,5396.68134758988,372.30110096095,1221.42405129147,-2193.55797909781,-693.806904914922,-466.487036192003,52.09070023054,2.9375,2.00949805143069,1.94328398873853,0,0,0.00104941145589682,0,0.00209882291179363,0,0.107978618220016,23.4197154612493,0.00129330200607755,0.292690815006468,"",NA,NA,"Lugela","MZ1110","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,952.332885742188,43.0448817252682,0.323476734855354,70147.8708137926
"Lumbo","MZ070402",20839.855,9.94467052189712,130.89887153157,0.044985798902844,0.0646553894648077,0.0573011827608677,0.0352047415655855,0.0168549248382789,0.00481687386464502,0,0,0.776181088602971,9060.2660864,9431.5306496,10466.4407232,11161.0081088,15718.7905792,17534.7230272,14676.1486656,9231.93742671662,6334.58847828931,1410.09875573998,10905.5835872322,3066.50843317944,9698.85863365189,65.3074002730452,3.04394876325088,1.91139523712385,1.77037259615385,0,0,0,0,0,0,0.408987354525432,43.3387998966193,0.00297474638355524,1.74057971014493,"",NA,NA,"Ilha De Moçambique","MZ0704","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,130.908447265625,116.714869929535,0.146694009994119,12140.1028790933
"Lunga","MZ071601",33551.39,10.4208633768224,1824.96262814149,0.0159706708336544,0.365536646407365,0.0115936213381823,4.89479976795741e-05,0.00067940251564707,0.00476906426236687,0.000744343423459574,0.00259327460973665,0.598064028611909,871.41748140384,1137.18567693959,737.697426575243,1040.44264780058,958.140456272402,1063.33342596773,259.202484207842,4568.98913029389,282.706551494377,-1122.53748183708,331.754108517619,430.277720308864,70.0841809284617,42.3544547616875,3.38958620131185,1.95829271204461,1.64182389666202,0,0,0.00219182570553432,0,0,0,0.0938604038337129,6.51520190970077,0.000278269036071804,1.6005167632972,"",NA,NA,"Mossuril","MZ0716","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1825.34692382813,18.3507167154115,0.10055924713669,21741.5125864352
"Lunho","MZ080602",14582.709,9.58766036278587,946.675380410118,0.00988584604454758,0.396681947448404,0.000270408881770469,0.00672942927226065,0.0040156717343372,5.88530795924845e-05,0,0,0.582357843539088,2912.7875595261,504.192390773193,1297.73019131167,1690.67324791117,3819.27803819406,1679.02493569316,4063.73546734907,5191.46466628937,-193.003616841576,1015.46688117553,-91.7972628201194,2110.46714770426,-665.517410032698,3.25079664798609,3.78593406593407,2.01912218391431,1.9733340143306,0,0,0.00105632830502762,0,0.00105632830502762,0,0.141460121295883,4.12073671791276,0.000188865159905757,0.799447757897062,"",NA,NA,"Lago","MZ0806","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,946.396911621094,20.9128927813647,0.221788910467675,31086.1554800597
"Lurio","MZ071102",13092.848,9.47989778056341,710.730909281835,0.0128512957700499,0.223761624438102,0.00312779765051673,0.000329659677565816,0.000199717776776249,0.00814177232396285,0,0,0.751588132363026,1864.8143814469,2087.68741890356,3225.4737660474,3132.12394723479,5530.04603934421,2593.36327822809,5951.19876529837,8337.75341603001,-260.793874129141,1440.77421015151,584.289112619113,-64.5537210012095,-507.210873663369,23.888709420085,3.01530911221799,1.4660415757543,1.0910725078881,0,0,0.00140700226617477,0,0,0,0.211581021074888,7.20244460054867,0.000369580472256961,1.49487104337632,"",NA,NA,"Memba","MZ0711","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,710.876770019531,28.7820840292234,0.126659900095371,49943.5185264059
"Lurio","MZ080303",38387.977,10.5555256400753,1833.57439728618,0.00138981877593739,0.353788762393169,1.96347675033731e-05,0.00933436847110359,0.00392813696611319,0.000544232720086647,0,3.22763301425312e-07,0.630994723142785,546.413418263389,835.132716320543,1602.60283088251,603.25283776904,2541.78296452343,2778.55485189736,2541.21243972366,1666.93813366152,-282.688284282294,-204.3614708103,-180.556495642507,-166.40257731372,-79.3980882259089,72.3730101989649,3.01515151515152,2.06497281033303,1.7595034207784,0.00327229700026376,0,0.000545382833377293,0,0.00327229700026376,0.0115364143136977,0.231992823672541,15.3863404952402,0.000635783873141664,0.450677048070413,"",NA,NA,"Cuamba","MZ0803","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1832.35095214844,45.8772823878621,0.256675049323374,89862.448118212
"Lussimbesse","MZ081901",28931.508,10.2727210862279,820.585176921148,3.77513367845154e-05,0.287558950164364,0,0.0353007668361282,0.00552464194309034,0,0,0,0.671577889719633,4529.05587126606,4852.22070314463,5716.80221900183,2791.39309336729,3664.06396656,548.820313625626,5004.72863928027,3359.0574765213,-2896.89275525855,792.505514529186,-1373.38935376154,1600.22833201687,-3017.07307849208,48.7683626104473,3.22222222222222,2.00868088713758,1.95511851947106,0,0,0.00243728506954517,0,0.00365592760431776,0,0.318414437632806,26.4201701538697,0.000941192959514323,0.140508259212198,"",NA,NA,"Sanga","MZ0819","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,820.106872558594,69.4535805915215,0.626397520390764,59418.8159892271
"M'Sawize","MZ081201",4910.3535,8.49930484471526,4950.60538608302,0.00139486984384538,0.801373846873685,0.000247200021526105,3.48370298185856e-05,0.000150276199685372,2.05278858549725e-05,0,0,0.196778442145585,728.169556490097,411.189846426361,689.666753780575,1059.22524321385,876.412375295959,1010.80170082928,652.40352664054,1230.99970677846,188.533022949053,-52.8432263493242,-36.4754059941445,37.0002691291228,-206.776561535172,26.9458006991236,2.84306784660767,2.00788853257812,1.97185261735363,0,0.000201995497926611,0,0,0.000201995497926611,0,0.0242726898632397,0.401567049878102,1.42615773615239e-05,0.309882541828629,"MSawize",NA,NA,"Mavago","MZ0812","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,4946.20458984375,5.02490012823162,0.401035078989263,14795.3871691509
